age,annual_income,credit_score,employment_years,num_late_payments,utilization_rate,num_credit_lines,loan_amount,loan_term_months,debt_to_income,home_ownership,loan_purpose,default
44,26384.64,587,5.5,3,0.209,5,6467.76,72,0.0409,MORTGAGE,HOME_IMPROVEMENT,0
48,29804.18,716,9.8,0,0.2248,4,15772.67,48,0.1323,MORTGAGE,DEBT_CONSOLIDATION,0
61,165320.43,720,0.9,1,0.22,6,16968.1,60,0.0205,MORTGAGE,HOME_IMPROVEMENT,0
44,95425.22,611,3.4,0,0.7508,6,15931.5,12,0.167,RENT,EDUCATION,0
50,31850.54,729,7.2,2,0.238,7,26441.59,48,0.2075,RENT,DEBT_CONSOLIDATION,0
46,27304.59,730,6.9,0,0.0512,5,5423.12,24,0.0993,RENT,MEDICAL,0
39,66428.8,837,0.6,2,0.3624,14,10184.97,36,0.0511,RENT,MEDICAL,0
60,33821.17,661,0.8,0,0.2104,14,8910.84,48,0.0659,RENT,DEBT_CONSOLIDATION,1
39,51105.44,675,5.8,2,0.1495,12,33724.59,12,0.6599,MORTGAGE,DEBT_CONSOLIDATION,1
56,58475.34,631,0.8,0,0.2076,1,17736.54,36,0.1011,RENT,BUSINESS,1
48,57226.98,719,0.8,3,0.6563,11,26893.62,48,0.1175,OWN,HOME_IMPROVEMENT,1
51,105163.25,679,2.1,1,0.3697,7,8047.37,60,0.0153,MORTGAGE,HOME_IMPROVEMENT,0
54,149848.21,759,0.9,1,0.3993,4,4862.57,60,0.0065,OWN,HOME_IMPROVEMENT,1
53,47124.16,645,1.9,1,0.2772,12,6034.65,24,0.064,OWN,BUSINESS,1
46,34018.86,717,1.4,1,0.0777,3,31972.69,12,0.9399,RENT,MEDICAL,1
48,72723.73,660,4.9,0,0.3236,2,28707.25,48,0.0987,MORTGAGE,DEBT_CONSOLIDATION,0
43,135366.35,532,1.9,0,0.3946,2,18945.42,12,0.14,OWN,DEBT_CONSOLIDATION,0
36,48942.06,730,11.6,3,0.4756,1,19433.92,72,0.0662,RENT,DEBT_CONSOLIDATION,0
53,91599.35,540,4.5,1,0.1427,10,12742.99,72,0.0232,RENT,DEBT_CONSOLIDATION,1
59,39396.5,667,1.6,1,0.5715,6,8863.75,84,0.0321,RENT,DEBT_CONSOLIDATION,0
52,60514.34,668,12.9,3,0.0667,13,13969.19,24,0.1154,RENT,DEBT_CONSOLIDATION,0
55,33490.89,679,7.3,0,0.1177,11,4365.42,24,0.0652,MORTGAGE,DEBT_CONSOLIDATION,0
57,60199.3,683,0.5,2,0.436,11,9751.72,24,0.081,RENT,EDUCATION,1
37,56487.38,682,12.3,0,0.0943,4,60000.0,24,0.5311,RENT,DEBT_CONSOLIDATION,0
24,81150.56,709,0.5,1,0.0566,13,12672.95,48,0.039,RENT,DEBT_CONSOLIDATION,0
36,145660.06,671,1.1,1,0.55,17,12204.79,36,0.0279,RENT,DEBT_CONSOLIDATION,1
54,49293.74,850,14.6,1,0.0668,12,18079.77,84,0.0524,RENT,DEBT_CONSOLIDATION,0
57,22029.45,652,0.8,2,0.2286,9,7694.76,36,0.1164,MORTGAGE,BUSINESS,1
44,54119.4,582,7.7,1,0.2523,4,6261.98,84,0.0165,OWN,DEBT_CONSOLIDATION,0
55,69540.1,567,0.7,0,0.299,6,17439.62,48,0.0627,OWN,DEBT_CONSOLIDATION,0
25,66234.06,732,1.3,3,0.3099,7,15649.72,12,0.2363,MORTGAGE,DEBT_CONSOLIDATION,0
49,55342.07,552,4.6,3,0.0505,14,10057.64,72,0.0303,MORTGAGE,DEBT_CONSOLIDATION,0
51,125977.36,583,2.4,0,0.1664,10,1865.35,24,0.0074,RENT,DEBT_CONSOLIDATION,0
43,64094.08,571,9.7,0,0.0827,6,60000.0,48,0.234,RENT,DEBT_CONSOLIDATION,1
52,56817.63,716,1.7,3,0.1286,7,56040.19,84,0.1409,RENT,DEBT_CONSOLIDATION,1
43,40584.72,786,0.1,1,0.1607,10,36918.42,12,0.9097,RENT,DEBT_CONSOLIDATION,1
44,25000.34,604,3.1,2,0.1371,6,6881.6,60,0.0551,MORTGAGE,DEBT_CONSOLIDATION,1
47,70588.04,713,3.9,1,0.4076,12,6801.87,12,0.0964,RENT,MEDICAL,0
56,67691.03,469,6.3,2,0.1822,1,10077.07,84,0.0213,RENT,MEDICAL,1
32,35254.02,620,2.5,4,0.391,9,7722.1,48,0.0548,RENT,EDUCATION,1
34,58560.39,728,1.5,1,0.2094,15,2973.12,12,0.0508,MORTGAGE,MEDICAL,1
40,55718.88,655,0.9,1,0.3185,10,9962.64,36,0.0596,OWN,DEBT_CONSOLIDATION,0
30,43815.8,759,4.6,1,0.4064,11,13037.55,36,0.0992,OWN,DEBT_CONSOLIDATION,0
36,40269.3,501,26.7,1,0.0236,14,5321.6,24,0.0661,MORTGAGE,EDUCATION,0
37,73316.49,621,5.4,0,0.3694,15,15083.09,12,0.2057,MORTGAGE,HOME_IMPROVEMENT,0
35,53481.66,716,0.2,2,0.3241,14,14349.18,60,0.0537,MORTGAGE,HOME_IMPROVEMENT,0
39,44556.05,715,2.8,0,0.2242,16,29061.62,36,0.2174,MORTGAGE,BUSINESS,0
43,38916.13,721,0.6,0,0.3697,1,10827.52,48,0.0696,OWN,BUSINESS,0
51,56106.53,696,1.4,0,0.269,10,52781.47,84,0.1344,RENT,DEBT_CONSOLIDATION,1
35,95057.93,588,3.7,2,0.1692,17,16409.83,36,0.0575,MORTGAGE,DEBT_CONSOLIDATION,0
58,66391.22,617,4.3,2,0.2658,10,11371.63,72,0.0285,MORTGAGE,DEBT_CONSOLIDATION,0
42,53180.07,850,3.9,2,0.2297,5,38861.08,72,0.1218,RENT,HOME_IMPROVEMENT,0
52,69859.77,579,7.2,1,0.5429,7,18181.58,60,0.0521,MORTGAGE,DEBT_CONSOLIDATION,0
26,118443.64,566,4.2,1,0.5741,12,9221.1,72,0.013,MORTGAGE,DEBT_CONSOLIDATION,0
29,76512.32,734,6.1,2,0.3366,8,13594.36,24,0.0888,MORTGAGE,DEBT_CONSOLIDATION,0
41,68193.22,595,10.3,1,0.454,8,28875.67,72,0.0706,OWN,HOME_IMPROVEMENT,1
37,82393.74,823,1.6,2,0.3264,13,18288.55,72,0.037,RENT,EDUCATION,0
43,55325.72,850,2.2,0,0.4102,3,19799.39,36,0.1193,MORTGAGE,DEBT_CONSOLIDATION,0
28,65646.13,660,7.6,0,0.3832,4,29037.31,72,0.0737,OWN,HOME_IMPROVEMENT,0
42,46888.25,704,9.7,0,0.1085,11,6770.35,72,0.0241,MORTGAGE,DEBT_CONSOLIDATION,0
51,27576.61,534,4.8,0,0.2954,11,10093.1,72,0.061,MORTGAGE,DEBT_CONSOLIDATION,0
53,71069.81,762,2.3,1,0.0796,1,21169.73,48,0.0745,OWN,BUSINESS,0
32,71206.55,500,2.1,2,0.333,6,41218.05,48,0.1447,RENT,BUSINESS,1
36,51851.73,572,5.7,0,0.0339,2,16533.45,24,0.1594,RENT,MEDICAL,0
44,100499.75,689,5.9,0,0.237,7,32387.86,36,0.1074,RENT,EDUCATION,0
44,41739.3,723,12.0,1,0.4746,9,14192.06,12,0.34,OWN,BUSINESS,0
56,24693.81,561,0.4,2,0.0617,7,26413.26,84,0.1528,MORTGAGE,HOME_IMPROVEMENT,1
38,42253.48,636,2.0,2,0.2354,2,10117.53,24,0.1197,RENT,DEBT_CONSOLIDATION,0
50,27709.49,547,3.5,0,0.0933,9,27928.61,36,0.336,OWN,HOME_IMPROVEMENT,0
60,70899.47,654,2.3,2,0.3239,7,9433.85,48,0.0333,MORTGAGE,DEBT_CONSOLIDATION,1
34,41108.12,615,5.3,0,0.301,5,20951.85,72,0.0849,MORTGAGE,DEBT_CONSOLIDATION,0
57,97962.95,629,13.6,1,0.1659,7,4448.52,84,0.0065,OWN,BUSINESS,0
36,96945.03,732,5.0,2,0.2701,5,8282.35,84,0.0122,RENT,EDUCATION,0
36,37703.68,702,4.0,3,0.148,6,20814.38,24,0.276,MORTGAGE,MEDICAL,1
50,39972.48,724,5.2,1,0.1503,10,4598.45,84,0.0164,RENT,MEDICAL,0
48,78215.24,669,3.9,2,0.2999,7,5401.08,24,0.0345,MORTGAGE,EDUCATION,0
45,97725.7,737,0.4,2,0.5226,3,7838.23,12,0.0802,RENT,BUSINESS,0
31,21887.91,677,2.7,0,0.0906,16,9177.7,36,0.1398,OWN,DEBT_CONSOLIDATION,0
26,68929.22,640,3.2,1,0.0547,4,8299.27,60,0.0241,RENT,BUSINESS,1
61,20000.0,725,5.3,2,0.4507,11,7903.33,12,0.3952,MORTGAGE,DEBT_CONSOLIDATION,1
59,45512.48,646,29.7,1,0.2802,14,12370.2,36,0.0906,MORTGAGE,BUSINESS,0
60,103448.42,653,0.2,1,0.7347,1,18117.66,24,0.0876,MORTGAGE,DEBT_CONSOLIDATION,1
44,269651.34,765,2.4,0,0.3122,13,7374.34,60,0.0055,RENT,BUSINESS,0
60,53134.84,757,8.9,3,0.221,15,29422.51,12,0.5537,OWN,HOME_IMPROVEMENT,1
42,32094.57,656,3.6,1,0.4684,2,8902.14,60,0.0555,MORTGAGE,HOME_IMPROVEMENT,0
25,46316.52,749,0.8,1,0.1673,13,18148.15,36,0.1306,RENT,EDUCATION,1
30,61885.11,577,5.1,2,0.3799,11,6484.17,84,0.015,MORTGAGE,DEBT_CONSOLIDATION,1
33,42825.09,656,6.5,1,0.2818,15,6211.85,12,0.1451,MORTGAGE,DEBT_CONSOLIDATION,0
38,37706.51,619,4.2,2,0.2297,16,12372.62,48,0.082,RENT,DEBT_CONSOLIDATION,1
62,48367.09,679,0.1,2,0.3212,13,4168.4,36,0.0287,RENT,DEBT_CONSOLIDATION,0
36,72968.9,738,4.2,3,0.3607,12,20572.12,12,0.2819,RENT,MEDICAL,0
48,55011.39,724,3.3,0,0.2584,5,9157.0,72,0.0277,MORTGAGE,EDUCATION,0
33,38530.24,713,14.7,1,0.4728,8,24526.0,48,0.1591,RENT,DEBT_CONSOLIDATION,0
49,42828.92,690,3.4,0,0.2819,4,9322.6,24,0.1088,MORTGAGE,HOME_IMPROVEMENT,0
46,48682.3,667,0.8,0,0.2393,6,22166.41,12,0.4553,MORTGAGE,EDUCATION,1
28,36325.92,776,3.4,0,0.2833,13,8836.25,72,0.0405,MORTGAGE,HOME_IMPROVEMENT,0
41,42042.13,556,0.5,2,0.4508,9,27934.71,36,0.2215,RENT,DEBT_CONSOLIDATION,1
26,82604.38,626,4.1,0,0.4006,14,17866.45,24,0.1081,OWN,EDUCATION,0
60,53361.22,712,4.5,3,0.1849,10,16094.51,12,0.3016,OWN,BUSINESS,0
52,24915.78,802,1.0,1,0.1552,6,30154.69,84,0.1729,OWN,HOME_IMPROVEMENT,0
62,99954.9,652,0.7,1,0.3696,5,41508.36,60,0.0831,RENT,DEBT_CONSOLIDATION,0
59,73744.37,659,3.0,1,0.5305,12,35929.29,60,0.0974,OWN,EDUCATION,0
31,29984.43,576,4.4,2,0.3827,8,32487.48,84,0.1548,MORTGAGE,DEBT_CONSOLIDATION,1
52,49876.76,636,2.9,0,0.4876,4,21011.62,12,0.4213,RENT,DEBT_CONSOLIDATION,1
26,40293.71,736,4.6,1,0.1829,6,21489.82,60,0.1067,RENT,DEBT_CONSOLIDATION,0
63,83989.99,806,2.3,0,0.5666,16,17767.17,24,0.1058,RENT,BUSINESS,0
55,49720.56,656,9.0,2,0.3213,13,11482.01,48,0.0577,RENT,HOME_IMPROVEMENT,0
51,57734.68,616,0.3,1,0.4437,14,18518.2,84,0.0458,OWN,EDUCATION,0
64,54469.86,685,30.0,3,0.3013,2,34163.41,84,0.0896,MORTGAGE,HOME_IMPROVEMENT,0
58,28564.86,550,2.9,3,0.2825,8,15990.38,60,0.112,RENT,DEBT_CONSOLIDATION,1
59,120897.47,778,7.7,2,0.3176,3,11948.03,12,0.0988,RENT,HOME_IMPROVEMENT,0
26,83380.11,581,0.0,1,0.3391,13,35600.76,36,0.1423,MORTGAGE,DEBT_CONSOLIDATION,1
23,41204.72,705,0.5,0,0.0406,13,4813.04,36,0.0389,RENT,MEDICAL,0
63,65902.45,703,14.3,1,0.2119,1,10954.7,12,0.1662,MORTGAGE,MEDICAL,0
32,97446.52,730,0.5,2,0.2933,14,14995.21,72,0.0256,MORTGAGE,BUSINESS,0
40,61566.34,700,1.4,0,0.3762,7,36602.07,72,0.0991,RENT,HOME_IMPROVEMENT,0
23,130401.98,680,3.8,0,0.3792,15,5494.14,12,0.0421,MORTGAGE,DEBT_CONSOLIDATION,0
48,257538.74,714,5.1,1,0.4443,10,17137.68,60,0.0133,RENT,MEDICAL,0
57,56215.01,746,4.1,0,0.3053,1,12868.37,24,0.1145,OWN,EDUCATION,0
58,44745.01,823,3.2,1,0.0991,17,8653.26,48,0.0483,MORTGAGE,MEDICAL,0
47,36508.32,591,8.2,0,0.3825,1,4496.42,84,0.0176,MORTGAGE,DEBT_CONSOLIDATION,0
50,20000.0,532,11.9,0,0.2155,16,28992.48,48,0.3624,OWN,DEBT_CONSOLIDATION,0
44,111755.92,556,9.9,3,0.0284,9,8044.11,24,0.036,MORTGAGE,EDUCATION,0
41,50174.04,534,5.0,3,0.3931,10,45321.8,72,0.1505,RENT,EDUCATION,1
45,92751.38,584,16.7,0,0.3548,8,14506.52,72,0.0261,RENT,MEDICAL,0
62,102562.34,573,7.3,2,0.0558,13,9127.98,84,0.0127,MORTGAGE,DEBT_CONSOLIDATION,0
32,34874.63,646,2.0,1,0.4684,17,11254.74,60,0.0645,MORTGAGE,BUSINESS,1
42,37593.74,748,1.9,0,0.1763,16,9210.45,60,0.049,MORTGAGE,DEBT_CONSOLIDATION,0
47,143249.54,730,0.9,1,0.2282,5,18750.82,60,0.0262,OWN,BUSINESS,1
46,57812.91,630,4.9,1,0.0808,9,15895.74,84,0.0393,MORTGAGE,DEBT_CONSOLIDATION,0
23,43038.75,637,1.2,0,0.2728,15,13000.05,24,0.151,OWN,DEBT_CONSOLIDATION,1
34,35504.45,840,10.0,0,0.7364,9,31882.21,12,0.898,RENT,MEDICAL,1
49,55785.66,727,5.5,0,0.5048,11,8088.03,24,0.0725,MORTGAGE,HOME_IMPROVEMENT,0
51,127254.87,693,7.0,1,0.1186,13,8910.11,60,0.014,RENT,MEDICAL,0
53,84349.06,689,1.3,3,0.5002,1,17316.82,48,0.0513,MORTGAGE,DEBT_CONSOLIDATION,1
64,65570.5,656,6.2,2,0.1554,5,15331.11,72,0.039,RENT,HOME_IMPROVEMENT,1
50,132489.74,840,0.7,0,0.1519,14,32671.0,84,0.0352,RENT,DEBT_CONSOLIDATION,0
46,120317.29,664,3.0,0,0.3929,10,8258.15,84,0.0098,OWN,BUSINESS,1
36,70760.85,691,0.3,2,0.4869,2,17227.48,72,0.0406,RENT,MEDICAL,1
37,239919.76,548,5.6,0,0.3982,8,46962.28,72,0.0326,RENT,DEBT_CONSOLIDATION,0
57,52906.87,629,0.3,1,0.4549,14,9202.23,24,0.087,RENT,DEBT_CONSOLIDATION,0
42,103674.79,635,2.7,3,0.0773,13,3813.27,12,0.0368,OWN,HOME_IMPROVEMENT,0
52,49192.76,718,2.0,1,0.0749,9,17342.32,72,0.0588,MORTGAGE,DEBT_CONSOLIDATION,0
27,94035.18,617,12.6,2,0.0539,6,9180.24,24,0.0488,OWN,HOME_IMPROVEMENT,0
27,52881.37,683,2.8,0,0.2883,12,38830.65,72,0.1224,MORTGAGE,MEDICAL,0
31,75409.17,631,9.3,0,0.4067,1,10774.98,24,0.0714,OWN,DEBT_CONSOLIDATION,0
30,197811.13,591,12.4,2,0.3431,7,10825.67,60,0.0109,MORTGAGE,HOME_IMPROVEMENT,0
48,96367.66,588,2.1,1,0.148,17,31256.14,12,0.3243,MORTGAGE,DEBT_CONSOLIDATION,0
49,75994.83,666,0.5,2,0.2949,4,19334.73,72,0.0424,OWN,DEBT_CONSOLIDATION,0
45,40645.71,688,1.1,3,0.2777,8,4634.23,48,0.0285,MORTGAGE,MEDICAL,1
34,65782.84,664,3.5,1,0.2124,2,28806.78,60,0.0876,MORTGAGE,DEBT_CONSOLIDATION,0
46,36170.49,613,0.9,2,0.3868,3,25754.19,12,0.712,RENT,DEBT_CONSOLIDATION,1
27,93291.86,668,2.9,1,0.1291,12,15418.92,36,0.0551,OWN,DEBT_CONSOLIDATION,0
42,92128.43,654,3.0,0,0.1692,6,9823.77,72,0.0178,MORTGAGE,HOME_IMPROVEMENT,0
28,54730.82,596,4.3,1,0.3147,5,5724.73,72,0.0174,RENT,EDUCATION,1
25,137553.19,686,2.8,2,0.1231,11,22181.93,72,0.0269,OWN,HOME_IMPROVEMENT,0
29,128212.98,824,5.7,1,0.2569,16,6946.58,72,0.009,MORTGAGE,HOME_IMPROVEMENT,0
26,64525.99,668,4.6,1,0.1095,10,12437.81,48,0.0482,MORTGAGE,DEBT_CONSOLIDATION,0
42,79439.86,563,3.6,0,0.128,13,3677.81,72,0.0077,MORTGAGE,DEBT_CONSOLIDATION,0
45,44612.59,797,14.6,1,0.1161,8,8673.0,36,0.0648,MORTGAGE,HOME_IMPROVEMENT,0
48,52255.99,780,3.1,1,0.1482,7,34016.23,60,0.1302,OWN,BUSINESS,0
40,34926.33,794,8.4,2,0.1987,8,19823.14,84,0.0811,MORTGAGE,EDUCATION,0
29,47137.85,676,7.4,3,0.1291,6,29172.79,72,0.1031,MORTGAGE,DEBT_CONSOLIDATION,0
22,56829.2,617,8.5,0,0.1383,2,10151.18,36,0.0595,RENT,DEBT_CONSOLIDATION,1
52,26103.28,608,0.4,0,0.3131,2,20924.05,24,0.4008,MORTGAGE,HOME_IMPROVEMENT,0
64,79890.08,771,0.4,2,0.2691,1,17417.86,48,0.0545,RENT,BUSINESS,1
34,99814.04,808,11.2,0,0.1194,13,2632.87,36,0.0088,RENT,HOME_IMPROVEMENT,0
30,59637.58,606,4.8,2,0.0901,15,5717.01,24,0.0479,MORTGAGE,DEBT_CONSOLIDATION,0
35,20000.0,478,2.5,1,0.0917,2,7419.36,60,0.0742,RENT,DEBT_CONSOLIDATION,1
31,52759.74,678,1.6,0,0.2281,2,9559.83,36,0.0604,RENT,EDUCATION,0
31,29831.1,607,0.3,0,0.362,9,16069.38,72,0.0898,RENT,DEBT_CONSOLIDATION,0
43,44143.04,623,11.8,1,0.0982,10,10733.15,24,0.1216,RENT,HOME_IMPROVEMENT,0
55,123743.75,660,13.7,1,0.107,8,11200.59,84,0.0129,MORTGAGE,EDUCATION,0
52,20000.0,712,0.6,1,0.2201,8,9831.34,24,0.2458,OWN,DEBT_CONSOLIDATION,0
63,39807.82,617,0.2,1,0.1014,8,2700.03,36,0.0226,MORTGAGE,DEBT_CONSOLIDATION,1
37,90652.14,690,16.0,0,0.3076,12,21384.0,24,0.1179,MORTGAGE,BUSINESS,0
43,42151.98,669,13.3,0,0.2839,1,7000.88,60,0.0332,RENT,DEBT_CONSOLIDATION,0
38,40570.03,495,7.7,0,0.1848,15,8942.78,12,0.2204,RENT,HOME_IMPROVEMENT,0
23,165413.4,723,1.0,0,0.1285,7,45520.71,60,0.055,MORTGAGE,HOME_IMPROVEMENT,1
38,72344.43,643,2.4,0,0.0896,10,14018.84,60,0.0388,RENT,DEBT_CONSOLIDATION,0
33,95525.76,578,4.7,0,0.0453,2,16503.14,24,0.0864,RENT,DEBT_CONSOLIDATION,0
42,76675.3,621,3.7,0,0.683,17,4642.38,72,0.0101,RENT,HOME_IMPROVEMENT,0
28,64915.95,696,10.2,2,0.2802,1,8747.77,48,0.0337,RENT,DEBT_CONSOLIDATION,0
53,112646.79,683,3.6,1,0.1178,6,4197.17,72,0.0062,OWN,DEBT_CONSOLIDATION,0
58,155231.57,731,6.3,1,0.1079,9,18233.95,60,0.0235,RENT,HOME_IMPROVEMENT,0
63,25802.88,714,0.6,1,0.5019,9,24740.52,84,0.137,MORTGAGE,EDUCATION,0
25,58826.12,586,6.1,1,0.2494,8,15821.41,60,0.0538,MORTGAGE,HOME_IMPROVEMENT,0
27,58594.76,443,10.7,1,0.2982,6,15381.28,12,0.2625,MORTGAGE,DEBT_CONSOLIDATION,1
63,48308.43,689,0.8,1,0.3313,4,38311.0,72,0.1322,RENT,HOME_IMPROVEMENT,0
58,97785.38,730,3.9,1,0.4236,16,7418.84,36,0.0253,RENT,DEBT_CONSOLIDATION,0
47,68080.35,663,5.4,4,0.3937,7,19606.21,84,0.0411,MORTGAGE,MEDICAL,1
35,156801.58,732,2.0,1,0.6167,12,8661.1,72,0.0092,MORTGAGE,DEBT_CONSOLIDATION,0
44,103790.86,599,11.2,1,0.2836,5,48910.76,36,0.1571,OWN,DEBT_CONSOLIDATION,0
45,118462.44,652,11.5,0,0.0436,8,12946.58,12,0.1093,RENT,DEBT_CONSOLIDATION,1
58,32873.36,606,7.6,2,0.2796,13,6130.83,84,0.0266,RENT,HOME_IMPROVEMENT,0
44,40012.89,735,1.9,2,0.1763,4,22883.92,84,0.0817,MORTGAGE,HOME_IMPROVEMENT,0
23,41695.74,607,3.7,6,0.0455,17,37095.19,36,0.2966,RENT,DEBT_CONSOLIDATION,1
52,116024.82,844,8.5,0,0.1103,6,18171.63,36,0.0522,RENT,MEDICAL,0
55,36916.43,639,12.3,1,0.1129,5,11783.49,60,0.0638,RENT,HOME_IMPROVEMENT,0
34,37460.14,743,4.7,2,0.4162,15,22363.03,72,0.0995,RENT,HOME_IMPROVEMENT,1
27,34177.48,640,1.2,0,0.3234,12,34783.36,48,0.2544,RENT,MEDICAL,0
28,237165.53,787,12.4,2,0.4912,9,6088.57,72,0.0043,MORTGAGE,DEBT_CONSOLIDATION,1
58,55764.01,783,0.1,1,0.3284,1,12266.69,84,0.0314,MORTGAGE,EDUCATION,0
41,78037.44,654,10.4,2,0.3758,9,3258.35,12,0.0418,MORTGAGE,HOME_IMPROVEMENT,0
44,33849.9,701,9.0,3,0.3292,10,27726.45,60,0.1638,MORTGAGE,MEDICAL,0
63,96725.2,781,2.8,1,0.3048,7,3683.59,48,0.0095,MORTGAGE,DEBT_CONSOLIDATION,0
24,24665.65,704,8.1,2,0.1481,13,10772.93,72,0.0728,MORTGAGE,BUSINESS,0
30,36698.77,606,10.6,3,0.5865,12,11167.86,36,0.1014,MORTGAGE,MEDICAL,0
57,41535.89,685,7.5,3,0.4072,6,34265.99,24,0.4125,RENT,MEDICAL,1
45,66798.49,620,2.1,1,0.11,2,31487.74,12,0.4714,RENT,EDUCATION,1
23,40273.9,692,15.1,1,0.1259,5,8268.79,72,0.0342,RENT,DEBT_CONSOLIDATION,0
52,128283.64,617,9.3,0,0.3901,16,17618.42,60,0.0275,RENT,EDUCATION,0
27,77003.92,709,1.5,0,0.2559,14,16145.45,24,0.1048,MORTGAGE,DEBT_CONSOLIDATION,0
55,42412.49,536,1.1,3,0.1656,10,9706.03,48,0.0572,RENT,MEDICAL,1
56,98598.23,590,0.2,0,0.4262,4,8899.76,60,0.0181,RENT,DEBT_CONSOLIDATION,1
57,49185.68,616,2.4,0,0.3705,14,14263.33,84,0.0414,RENT,HOME_IMPROVEMENT,1
41,44568.46,667,6.8,1,0.4006,10,8968.51,48,0.0503,RENT,HOME_IMPROVEMENT,0
33,93705.09,559,0.1,1,0.1014,15,7577.54,12,0.0809,RENT,EDUCATION,0
59,20000.0,609,0.6,1,0.3535,9,11169.93,72,0.0931,OWN,DEBT_CONSOLIDATION,0
46,86457.53,742,3.4,1,0.2586,17,12581.4,36,0.0485,MORTGAGE,MEDICAL,1
49,41917.25,751,0.2,0,0.447,14,32447.26,24,0.387,MORTGAGE,DEBT_CONSOLIDATION,1
27,41885.56,477,7.1,0,0.5332,2,42058.43,24,0.5021,OWN,MEDICAL,1
48,159383.49,633,2.2,0,0.2022,5,6738.4,12,0.0423,MORTGAGE,MEDICAL,0
46,45907.95,781,7.5,1,0.4278,4,12263.29,24,0.1336,RENT,HOME_IMPROVEMENT,0
34,96563.62,710,4.2,1,0.0426,13,7617.34,84,0.0113,MORTGAGE,HOME_IMPROVEMENT,0
54,68845.65,712,2.6,2,0.1324,9,1529.89,24,0.0111,MORTGAGE,HOME_IMPROVEMENT,0
27,72511.14,725,1.0,0,0.245,3,6512.63,12,0.0898,OWN,DEBT_CONSOLIDATION,0
52,52824.42,603,2.5,0,0.3734,8,5294.25,36,0.0334,RENT,DEBT_CONSOLIDATION,0
63,51464.23,697,10.3,0,0.1769,4,4850.04,72,0.0157,RENT,DEBT_CONSOLIDATION,0
46,128539.84,717,5.2,0,0.5723,5,8071.86,24,0.0314,RENT,EDUCATION,1
26,95342.41,688,2.0,2,0.028,9,4956.37,72,0.0087,MORTGAGE,HOME_IMPROVEMENT,1
45,46637.47,648,6.4,2,0.5116,1,10748.34,12,0.2305,OWN,EDUCATION,0
44,35491.98,676,6.7,3,0.3164,13,15021.98,48,0.1058,MORTGAGE,DEBT_CONSOLIDATION,1
45,44701.54,588,30.0,0,0.2657,15,8470.69,36,0.0632,MORTGAGE,HOME_IMPROVEMENT,0
33,97806.63,729,23.6,3,0.425,4,5211.39,36,0.0178,OWN,MEDICAL,0
48,107941.63,565,7.2,3,0.278,10,15822.49,24,0.0733,RENT,HOME_IMPROVEMENT,1
33,79021.23,614,2.1,0,0.6105,5,31955.41,12,0.4044,RENT,DEBT_CONSOLIDATION,0
45,26678.53,734,5.8,0,0.3409,1,10285.29,84,0.0551,MORTGAGE,DEBT_CONSOLIDATION,1
47,87281.13,703,2.1,0,0.2831,12,7760.27,12,0.0889,OWN,MEDICAL,0
49,114896.74,641,8.3,3,0.2571,1,24069.64,48,0.0524,RENT,HOME_IMPROVEMENT,1
56,65302.02,543,20.3,1,0.0202,14,12987.88,24,0.0994,MORTGAGE,DEBT_CONSOLIDATION,0
59,161119.49,676,0.5,0,0.4668,8,26049.52,72,0.0269,RENT,EDUCATION,0
55,30931.01,629,5.7,0,0.1153,9,12105.45,12,0.3914,RENT,MEDICAL,1
56,84322.48,718,3.0,0,0.0869,7,4822.12,36,0.0191,MORTGAGE,BUSINESS,0
59,35950.18,638,3.5,2,0.1383,2,29567.14,48,0.2056,OWN,DEBT_CONSOLIDATION,0
32,101647.98,539,0.1,0,0.2926,13,5364.71,12,0.0528,RENT,DEBT_CONSOLIDATION,1
34,81343.03,569,5.8,1,0.1629,13,23313.12,24,0.1433,RENT,EDUCATION,0
44,147366.49,645,1.4,1,0.6685,5,12281.98,36,0.0278,RENT,DEBT_CONSOLIDATION,0
42,76868.72,688,2.9,0,0.4575,3,60000.0,36,0.2602,RENT,BUSINESS,0
52,48922.71,586,1.0,4,0.3751,8,9307.37,48,0.0476,RENT,EDUCATION,0
22,46838.69,619,9.2,1,0.2756,4,7386.12,60,0.0315,RENT,DEBT_CONSOLIDATION,0
27,52834.06,743,1.3,1,0.6333,15,11739.01,36,0.0741,OWN,MEDICAL,0
54,46380.67,768,1.0,2,0.1916,7,16911.31,12,0.3646,RENT,MEDICAL,0
57,117424.93,702,11.8,2,0.2501,14,13539.34,84,0.0165,RENT,EDUCATION,1
35,113302.8,657,1.2,0,0.0732,10,3974.86,60,0.007,RENT,DEBT_CONSOLIDATION,1
35,28331.12,630,6.0,1,0.182,13,41758.71,72,0.2457,OWN,DEBT_CONSOLIDATION,0
46,61033.62,723,5.9,1,0.2473,5,23084.92,12,0.3782,OWN,DEBT_CONSOLIDATION,0
42,61774.49,654,4.4,2,0.0398,8,15543.18,24,0.1258,MORTGAGE,BUSINESS,1
29,40511.95,753,7.7,0,0.1413,10,11668.1,60,0.0576,RENT,EDUCATION,0
43,74542.52,757,0.3,1,0.363,14,19395.94,12,0.2602,MORTGAGE,DEBT_CONSOLIDATION,0
57,124296.54,712,15.8,1,0.222,11,7120.25,60,0.0115,RENT,MEDICAL,0
